num samples: 10000
NUM_TRAIN_SAMPLES: 9999
NUM_TRAIN_BATCHES: 100
NUM_TEST_SAMPLES: 9999
NUM_TEST_BATCHES: 100
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 20
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba20_10k_0.1.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 20
NUM_DYN_EPOCHS_INIT: 20
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: timeseries
--------------------- Start training ------------------------
evaluating individudal 0 - 6d06be3a329eb804. Mean loss in evaluation epoch: 0.32334470748901367, epochs needed: 20
evaluating individudal 29 - c0253180f19b234b. Mean loss in evaluation epoch: 0.317186564207077, epochs needed: 20
evaluating individudal 30 - 877188d982ea94ef. Mean loss in evaluation epoch: 0.31989288330078125, epochs needed: 20
evaluating individudal 31 - 800ec590127df369. Mean loss in evaluation epoch: 0.317901074886322, epochs needed: 20
evaluating individudal 32 - 9d86f2257bc309e4. Mean loss in evaluation epoch: 0.31975656747817993, epochs needed: 20
evaluating individudal 33 - 947b7f760f92a608. Mean loss in evaluation epoch: 0.3179633617401123, epochs needed: 20
evaluating individudal 34 - 1c85c7257049d476. Mean loss in evaluation epoch: 0.3182050585746765, epochs needed: 20
evaluating individudal 35 - 10da2920714e7074. Mean loss in evaluation epoch: 0.31786876916885376, epochs needed: 20
evaluating individudal 36 - 813a7452b5742d29. Mean loss in evaluation epoch: 0.3197672367095947, epochs needed: 20
evaluating individudal 37 - 491e3b5819a98922. Mean loss in evaluation epoch: 0.32023680210113525, epochs needed: 20
evaluating individudal 38 - 9fa9d74aeb655a07. Mean loss in evaluation epoch: 0.3174867630004883, epochs needed: 20
evaluating individudal 39 - f97fec6ad1396068. Mean loss in evaluation epoch: 0.31904494762420654, epochs needed: 20
evaluating individudal 0 - b42a0494cc4b6381. Mean loss in evaluation epoch: 0.3163954019546509, epochs needed: 20
evaluating individudal 1 - 12a246f9f55dab18. Mean loss in evaluation epoch: 0.3165329396724701, epochs needed: 20
evaluating individudal 2 - c46d011eac38de5d. Mean loss in evaluation epoch: 0.316243976354599, epochs needed: 20
evaluating individudal 3 - 8d45746fcea3a9e6. Mean loss in evaluation epoch: 0.3176746666431427, epochs needed: 20
evaluating individudal 4 - f50d25d673dc2495. Mean loss in evaluation epoch: 0.31667912006378174, epochs needed: 20
evaluating individudal 5 - e14b4d4a333b66f4. Mean loss in evaluation epoch: 0.3163990080356598, epochs needed: 20
evaluating individudal 6 - 16e11cb1338fabb9. Mean loss in evaluation epoch: 0.31725549697875977, epochs needed: 20
evaluating individudal 7 - 77608164c9a7e569. Mean loss in evaluation epoch: 0.3169110119342804, epochs needed: 20
evaluating individudal 8 - c576d5fcb826577f. Mean loss in evaluation epoch: 0.3163827359676361, epochs needed: 20
evaluating individudal 9 - 63c650dc0bd70567. Mean loss in evaluation epoch: 0.31681936979293823, epochs needed: 20
Round 25 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c46d011eac38de5d, num_times_seen_before: 3
ACC: 0.5105263157894737
TPR/FPR: 0.5277777777777778, 0.4935064935064935
Loss: 0.316243976354599
Timestamp: 14351.339564728005
---------------------------------------------------------------
evaluating individudal 0 - 3a58d3f5e60bca2a. Mean loss in evaluation epoch: 0.3196057677268982, epochs needed: 20
evaluating individudal 1 - 2144f2ced2f16257. Mean loss in evaluation epoch: 0.3187781274318695, epochs needed: 20
evaluating individudal 2 - 398b8139264c1570. Mean loss in evaluation epoch: 0.31874552369117737, epochs needed: 20
evaluating individudal 3 - b303a8a36bcc7913. Mean loss in evaluation epoch: 0.3181723952293396, epochs needed: 20
evaluating individudal 4 - f2a15df28f376bd5. Mean loss in evaluation epoch: 0.319458544254303, epochs needed: 20
evaluating individudal 5 - d9b819baff7788cd. Mean loss in evaluation epoch: 0.31854793429374695, epochs needed: 20
evaluating individudal 6 - 3593568bf32cb813. Mean loss in evaluation epoch: 0.31852248311042786, epochs needed: 20
evaluating individudal 7 - e6227db5a575e441. Mean loss in evaluation epoch: 0.3190293312072754, epochs needed: 20
evaluating individudal 8 - 5f98c6bcaf111463. Mean loss in evaluation epoch: 0.3172600567340851, epochs needed: 20
evaluating individudal 9 - edf7f7d417daba24. Mean loss in evaluation epoch: 0.31663525104522705, epochs needed: 20
evaluating individudal 10 - b257f8f3db77908a. Mean loss in evaluation epoch: 0.31965431571006775, epochs needed: 20
evaluating individudal 11 - 545eda4264cf8343. Mean loss in evaluation epoch: 0.31888845562934875, epochs needed: 20
evaluating individudal 12 - a6a0f85a6fd8396b. Mean loss in evaluation epoch: 0.318014919757843, epochs needed: 20
evaluating individudal 13 - 841f7517f190672c. Mean loss in evaluation epoch: 0.31770509481430054, epochs needed: 20
evaluating individudal 14 - ddfa748bdfe3746a. Mean loss in evaluation epoch: 0.3180178105831146, epochs needed: 20
evaluating individudal 15 - c78e818ca7f84608. Mean loss in evaluation epoch: 0.3187500834465027, epochs needed: 20
evaluating individudal 16 - 3d25770bc1c7e86f. Mean loss in evaluation epoch: 0.31911399960517883, epochs needed: 20
evaluating individudal 17 - b0007db03e70b7d4. Mean loss in evaluation epoch: 0.31900814175605774, epochs needed: 20
evaluating individudal 18 - e7ca4f2b8ad8f30c. Mean loss in evaluation epoch: 0.32047218084335327, epochs needed: 20
evaluating individudal 19 - d75a11a866ca9639. Mean loss in evaluation epoch: 0.3205767273902893, epochs needed: 20
evaluating individudal 20 - 6b961227248cebc0. Mean loss in evaluation epoch: 0.31887155771255493, epochs needed: 20
evaluating individudal 21 - 4f4c2f12a5c5a295. Mean loss in evaluation epoch: 0.3176804780960083, epochs needed: 20
evaluating individudal 22 - f3b5397f7fd13661. Mean loss in evaluation epoch: 0.31889623403549194, epochs needed: 20
evaluating individudal 23 - 115c63cb2f828cb4. Mean loss in evaluation epoch: 0.31871283054351807, epochs needed: 20
evaluating individudal 24 - be4c18237eaa7330. Mean loss in evaluation epoch: 0.31956103444099426, epochs needed: 20
evaluating individudal 25 - a0248bbcd793cba2. Mean loss in evaluation epoch: 0.3187991976737976, epochs needed: 20
evaluating individudal 26 - cf3579c477140b00. Mean loss in evaluation epoch: 0.31952840089797974, epochs needed: 20
evaluating individudal 27 - 5fdf09ed4cb616cd. Mean loss in evaluation epoch: 0.31834590435028076, epochs needed: 20
evaluating individudal 28 - fd8747bb06b26c87. Mean loss in evaluation epoch: 0.31853431463241577, epochs needed: 20
evaluating individudal 29 - 165ff61d0754af62. Mean loss in evaluation epoch: 0.3184305429458618, epochs needed: 20
evaluating individudal 30 - 9ba3dc8466b9a2ce. Mean loss in evaluation epoch: 0.32026347517967224, epochs needed: 20
evaluating individudal 31 - 43a741dabbe073d9. Mean loss in evaluation epoch: 0.31822511553764343, epochs needed: 20
evaluating individudal 32 - e5e9329e7524f8af. Mean loss in evaluation epoch: 0.3179745674133301, epochs needed: 20
evaluating individudal 33 - 48cb9d4d865db03b. Mean loss in evaluation epoch: 0.31868860125541687, epochs needed: 20
evaluating individudal 34 - e813b4f0ec5d7e3b. Mean loss in evaluation epoch: 0.3187796175479889, epochs needed: 20
evaluating individudal 35 - 1de45a95fb0a7ebc. Mean loss in evaluation epoch: 0.31930986046791077, epochs needed: 20
evaluating individudal 36 - d71524aadb3550d1. Mean loss in evaluation epoch: 0.318279892206192, epochs needed: 20
evaluating individudal 37 - 4ec742d1138c4f2b. Mean loss in evaluation epoch: 0.3197536766529083, epochs needed: 20
evaluating individudal 38 - 670a6397ac5e7269. Mean loss in evaluation epoch: 0.3174806237220764, epochs needed: 20
evaluating individudal 39 - 0df5dc6a4abde49e. Mean loss in evaluation epoch: 0.31753847002983093, epochs needed: 20
evaluating individudal 0 - c46d011eac38de5d. Mean loss in evaluation epoch: 0.3166031837463379, epochs needed: 20
evaluating individudal 1 - c576d5fcb826577f. Mean loss in evaluation epoch: 0.31631559133529663, epochs needed: 20
evaluating individudal 2 - b42a0494cc4b6381. Mean loss in evaluation epoch: 0.3166755437850952, epochs needed: 20
evaluating individudal 3 - e14b4d4a333b66f4. Mean loss in evaluation epoch: 0.3172155022621155, epochs needed: 20
evaluating individudal 4 - 12a246f9f55dab18. Mean loss in evaluation epoch: 0.31719791889190674, epochs needed: 20
evaluating individudal 5 - f50d25d673dc2495. Mean loss in evaluation epoch: 0.31640300154685974, epochs needed: 20
evaluating individudal 6 - 63c650dc0bd70567. Mean loss in evaluation epoch: 0.3164364695549011, epochs needed: 20
evaluating individudal 7 - 6a4dc96c71acedd2. Mean loss in evaluation epoch: 0.31709012389183044, epochs needed: 20
evaluating individudal 8 - 77608164c9a7e569. Mean loss in evaluation epoch: 0.31693121790885925, epochs needed: 20
evaluating individudal 9 - c0253180f19b234b. Mean loss in evaluation epoch: 0.3177132308483124, epochs needed: 20
Round 26 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c576d5fcb826577f, num_times_seen_before: 2
ACC: 0.49473684210526314
TPR/FPR: 0.3055555555555556, 0.461038961038961
Loss: 0.31631559133529663
Timestamp: 14871.074877864005
---------------------------------------------------------------
evaluating individudal 0 - 8cea63275481627d. Mean loss in evaluation epoch: 0.31701093912124634, epochs needed: 20
evaluating individudal 1 - 520998ba3c02794b. Mean loss in evaluation epoch: 0.3173035681247711, epochs needed: 20
evaluating individudal 2 - bf5c174ef8b64605. Mean loss in evaluation epoch: 0.317800909280777, epochs needed: 20
evaluating individudal 3 - 0ba10fc8f405ebe4. Mean loss in evaluation epoch: 0.3166285753250122, epochs needed: 20
evaluating individudal 4 - 296422da28952c86. Mean loss in evaluation epoch: 0.3196500837802887, epochs needed: 20
evaluating individudal 5 - c7acf0e9a20da3fe. Mean loss in evaluation epoch: 0.31909576058387756, epochs needed: 20
evaluating individudal 6 - 12cf35898e178717. Mean loss in evaluation epoch: 0.31873005628585815, epochs needed: 20
evaluating individudal 7 - 5fbfd73c5baaeb91. Mean loss in evaluation epoch: 0.318779855966568, epochs needed: 20
evaluating individudal 8 - e6a55cab92f3e679. Mean loss in evaluation epoch: 0.3187407851219177, epochs needed: 20
evaluating individudal 9 - 7a6c6a00ea9ab6d0. Mean loss in evaluation epoch: 0.3191569447517395, epochs needed: 20
evaluating individudal 10 - a7acd88f7c491b41. Mean loss in evaluation epoch: 0.3187580406665802, epochs needed: 20
evaluating individudal 11 - 85793ff22596c350. Mean loss in evaluation epoch: 0.3188018202781677, epochs needed: 20
evaluating individudal 12 - b55b16589c7f211c. Mean loss in evaluation epoch: 0.3179641366004944, epochs needed: 20
evaluating individudal 13 - cb549215b8675074. Mean loss in evaluation epoch: 0.31791481375694275, epochs needed: 20
evaluating individudal 14 - 304263cea31e4bff. Mean loss in evaluation epoch: 0.31662026047706604, epochs needed: 20
evaluating individudal 15 - 6fe77f764c96e888. Mean loss in evaluation epoch: 0.32045862078666687, epochs needed: 20
evaluating individudal 16 - 57e6c677b114bb2c. Mean loss in evaluation epoch: 0.3182983994483948, epochs needed: 20
evaluating individudal 17 - 7c7d6d61bb201082. Mean loss in evaluation epoch: 0.3186156153678894, epochs needed: 20
evaluating individudal 18 - a4bd16777ead2bfa. Mean loss in evaluation epoch: 0.3189358711242676, epochs needed: 20
evaluating individudal 19 - 477ebfbeea7545f5. Mean loss in evaluation epoch: 0.31823936104774475, epochs needed: 20
evaluating individudal 20 - 0b55e29260a706cb. Mean loss in evaluation epoch: 0.31884413957595825, epochs needed: 20
evaluating individudal 21 - e0361f1010a4008d. Mean loss in evaluation epoch: 0.31957346200942993, epochs needed: 20
evaluating individudal 22 - 2cf1d92ff7349f5e. Mean loss in evaluation epoch: 0.3179250657558441, epochs needed: 20
evaluating individudal 23 - 587070e5b5d1c655. Mean loss in evaluation epoch: 0.31717196106910706, epochs needed: 20
evaluating individudal 24 - 144ae864f99a0c05. Mean loss in evaluation epoch: 0.3183111548423767, epochs needed: 20
evaluating individudal 25 - eccdc0c81159a95e. Mean loss in evaluation epoch: 0.31799226999282837, epochs needed: 20
evaluating individudal 26 - 77718e2561ea66ea. Mean loss in evaluation epoch: 0.317889541387558, epochs needed: 20
evaluating individudal 27 - ff11734a72ea30a5. Mean loss in evaluation epoch: 0.3200910985469818, epochs needed: 20
evaluating individudal 28 - e52359517b1d0823. Mean loss in evaluation epoch: 0.3167725205421448, epochs needed: 20
evaluating individudal 29 - a455642cf0d0e0fe. Mean loss in evaluation epoch: 0.31908056139945984, epochs needed: 20
evaluating individudal 30 - b235cf751bae48e4. Mean loss in evaluation epoch: 0.3186096251010895, epochs needed: 20
evaluating individudal 31 - 4e94e736dd229f84. Mean loss in evaluation epoch: 0.31929486989974976, epochs needed: 20
evaluating individudal 32 - 8b3cf6c87f57403e. Mean loss in evaluation epoch: 0.32009264826774597, epochs needed: 20
evaluating individudal 33 - 07150cbf09af432c. Mean loss in evaluation epoch: 0.3185601830482483, epochs needed: 20
evaluating individudal 34 - aaa9167bd1241354. Mean loss in evaluation epoch: 0.3182660639286041, epochs needed: 20
evaluating individudal 35 - 4937b3a419242357. Mean loss in evaluation epoch: 0.31741735339164734, epochs needed: 20
evaluating individudal 36 - b90ee70ba1a4b251. Mean loss in evaluation epoch: 0.31895843148231506, epochs needed: 20
evaluating individudal 37 - 18dfc8813b687b17. Mean loss in evaluation epoch: 0.3167715072631836, epochs needed: 20
evaluating individudal 38 - caaad4f5407173aa. Mean loss in evaluation epoch: 0.3179931938648224, epochs needed: 20
evaluating individudal 39 - 5bcc85b2f1d24012. Mean loss in evaluation epoch: 0.3188360035419464, epochs needed: 20
evaluating individudal 0 - c576d5fcb826577f. Mean loss in evaluation epoch: 0.3163483738899231, epochs needed: 20
evaluating individudal 1 - f50d25d673dc2495. Mean loss in evaluation epoch: 0.3164895176887512, epochs needed: 20
evaluating individudal 2 - 63c650dc0bd70567. Mean loss in evaluation epoch: 0.31664884090423584, epochs needed: 20
evaluating individudal 3 - c46d011eac38de5d. Mean loss in evaluation epoch: 0.31658151745796204, epochs needed: 20
evaluating individudal 4 - edf7f7d417daba24. Mean loss in evaluation epoch: 0.31674835085868835, epochs needed: 20
evaluating individudal 5 - b42a0494cc4b6381. Mean loss in evaluation epoch: 0.31656894087791443, epochs needed: 20
evaluating individudal 6 - 77608164c9a7e569. Mean loss in evaluation epoch: 0.317097008228302, epochs needed: 20
evaluating individudal 7 - 6a4dc96c71acedd2. Mean loss in evaluation epoch: 0.317386269569397, epochs needed: 20
evaluating individudal 8 - 12a246f9f55dab18. Mean loss in evaluation epoch: 0.31736359000205994, epochs needed: 20
evaluating individudal 9 - e14b4d4a333b66f4. Mean loss in evaluation epoch: 0.3166259825229645, epochs needed: 20
Round 27 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c576d5fcb826577f, num_times_seen_before: 3
ACC: 0.49473684210526314
TPR/FPR: 0.3055555555555556, 0.461038961038961
Loss: 0.3163483738899231
Timestamp: 15385.614411392999
---------------------------------------------------------------
evaluating individudal 0 - 7c9eb63f54b30de2. Mean loss in evaluation epoch: 0.31849250197410583, epochs needed: 20
evaluating individudal 1 - 2a7c414722212166. Mean loss in evaluation epoch: 0.3183843493461609, epochs needed: 20
evaluating individudal 2 - 01972b25a597d865. Mean loss in evaluation epoch: 0.32046976685523987, epochs needed: 20
evaluating individudal 3 - 91c2e52674c463fe. Mean loss in evaluation epoch: 0.31963998079299927, epochs needed: 20
evaluating individudal 4 - c5d22e333a1eac39. Mean loss in evaluation epoch: 0.3188314139842987, epochs needed: 20
evaluating individudal 5 - b82f394978fb0e99. Mean loss in evaluation epoch: 0.3176538348197937, epochs needed: 20
evaluating individudal 6 - 38238a54aaf26ea6. Mean loss in evaluation epoch: 0.31796133518218994, epochs needed: 20
evaluating individudal 7 - 98e30516c4691911. Mean loss in evaluation epoch: 0.3186126947402954, epochs needed: 20
evaluating individudal 8 - 102f5d01ccea3eac. Mean loss in evaluation epoch: 0.3200817108154297, epochs needed: 20
evaluating individudal 9 - 10e32b5425615283. Mean loss in evaluation epoch: 0.32051417231559753, epochs needed: 20
evaluating individudal 10 - 5f029489c22cb848. Mean loss in evaluation epoch: 0.31921127438545227, epochs needed: 20
evaluating individudal 11 - dc2347f4126b8c02. Mean loss in evaluation epoch: 0.3186318576335907, epochs needed: 20
evaluating individudal 12 - 502766269b09d84f. Mean loss in evaluation epoch: 0.31966274976730347, epochs needed: 20
evaluating individudal 13 - 206466d858701572. Mean loss in evaluation epoch: 0.32071539759635925, epochs needed: 20
evaluating individudal 14 - b9d2b3e3bf89662a. Mean loss in evaluation epoch: 0.319781631231308, epochs needed: 20
evaluating individudal 15 - 0173156400080c58. Mean loss in evaluation epoch: 0.3200783431529999, epochs needed: 20
evaluating individudal 16 - 881176a966c884e5. Mean loss in evaluation epoch: 0.31901249289512634, epochs needed: 20
evaluating individudal 17 - f3baca2fe6dacc15. Mean loss in evaluation epoch: 0.32003387808799744, epochs needed: 20
evaluating individudal 18 - 91cc02ecfa2b3dd9. Mean loss in evaluation epoch: 0.3191104829311371, epochs needed: 20
evaluating individudal 19 - 5cc2b7cf0dc66f1a. Mean loss in evaluation epoch: 0.31909698247909546, epochs needed: 20
