num samples: 1000
NUM_TRAIN_SAMPLES: 1000
NUM_TRAIN_BATCHES: 10
NUM_TEST_SAMPLES: 1000
NUM_TEST_BATCHES: 10
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 200
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba20_1k_3.5_restart.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 200
NUM_DYN_EPOCHS_INIT: 200
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - b7c4881a1e243abd. Mean loss in evaluation epoch: 0.05379345640540123, epochs needed: 200
evaluating individudal 16 - 7e3c030b2dbadd55. Mean loss in evaluation epoch: 0.021499082446098328, epochs needed: 200
evaluating individudal 17 - 1b8683a0a0314577. Mean loss in evaluation epoch: 0.029339760541915894, epochs needed: 200
evaluating individudal 18 - 10e088c173dc4c9c. Mean loss in evaluation epoch: 0.020249541848897934, epochs needed: 200
evaluating individudal 19 - 1ba661bff16b59ee. Mean loss in evaluation epoch: 0.018626445904374123, epochs needed: 200
evaluating individudal 20 - 5ad850ebbd106923. Mean loss in evaluation epoch: 0.02196204476058483, epochs needed: 200
evaluating individudal 21 - 2b6aaa3c79e98d7d. Mean loss in evaluation epoch: 0.038589973002672195, epochs needed: 200
evaluating individudal 22 - 89d805875bfbbe4b. Mean loss in evaluation epoch: 0.032080959528684616, epochs needed: 200
evaluating individudal 23 - f55ebbfb6915b508. Mean loss in evaluation epoch: 0.026182562112808228, epochs needed: 200
evaluating individudal 24 - 30847ae05b7fdbd3. Mean loss in evaluation epoch: 0.03398000821471214, epochs needed: 200
evaluating individudal 25 - f0455bdf45a54516. Mean loss in evaluation epoch: 0.04024898633360863, epochs needed: 200
evaluating individudal 26 - 3203114c63b68241. Mean loss in evaluation epoch: 0.011854502372443676, epochs needed: 200
evaluating individudal 27 - ed434d431313839d. Mean loss in evaluation epoch: 0.037104204297065735, epochs needed: 200
evaluating individudal 28 - 7d6dfbeae5d5ad43. Mean loss in evaluation epoch: 0.030094806104898453, epochs needed: 200
evaluating individudal 29 - 19bb44cdbcc72b4f. Mean loss in evaluation epoch: 0.02881830371916294, epochs needed: 200
evaluating individudal 30 - d67f42d2d9b8f1e8. Mean loss in evaluation epoch: 0.030128508806228638, epochs needed: 200
evaluating individudal 31 - 46e918dc16b73569. Mean loss in evaluation epoch: 0.015920011326670647, epochs needed: 200
evaluating individudal 32 - f6abca1a7ca0f1ba. Mean loss in evaluation epoch: 0.03517944738268852, epochs needed: 200
evaluating individudal 33 - 02027456105621fa. Mean loss in evaluation epoch: 0.028447551652789116, epochs needed: 200
evaluating individudal 34 - a1479ecb2d7fc0e1. Mean loss in evaluation epoch: 0.03761180490255356, epochs needed: 200
evaluating individudal 35 - b4c80d75c9abac47. Mean loss in evaluation epoch: 0.03032388724386692, epochs needed: 200
evaluating individudal 36 - 89b5718362df0465. Mean loss in evaluation epoch: 0.03939158469438553, epochs needed: 200
evaluating individudal 37 - e58818f2fe0d4689. Mean loss in evaluation epoch: 0.010927586816251278, epochs needed: 200
evaluating individudal 38 - 2dbaa650960a0d8b. Mean loss in evaluation epoch: 0.03394060581922531, epochs needed: 200
evaluating individudal 39 - 5f8d72cd153c084d. Mean loss in evaluation epoch: 0.014704576693475246, epochs needed: 200
evaluating individudal 0 - 27a06185e85d7864. Mean loss in evaluation epoch: 0.004286952316761017, epochs needed: 200
evaluating individudal 1 - 0e8a4d2f82f0b453. Mean loss in evaluation epoch: 0.007161994464695454, epochs needed: 200
evaluating individudal 2 - c5fb998cd8035729. Mean loss in evaluation epoch: 0.009673199616372585, epochs needed: 200
evaluating individudal 3 - fb272743bf77ee52. Mean loss in evaluation epoch: 0.011758972890675068, epochs needed: 200
evaluating individudal 4 - e4549509dccc89b5. Mean loss in evaluation epoch: 0.015177163295447826, epochs needed: 200
evaluating individudal 5 - ce76b74bc2bcbae0. Mean loss in evaluation epoch: 0.008260543458163738, epochs needed: 200
evaluating individudal 6 - 5f07f3647eea2073. Mean loss in evaluation epoch: 0.012513739056885242, epochs needed: 200
evaluating individudal 7 - 9d1a8d448827e6d6. Mean loss in evaluation epoch: 0.010286283679306507, epochs needed: 200
evaluating individudal 8 - e44491fac5c323d3. Mean loss in evaluation epoch: 0.012061573565006256, epochs needed: 200
evaluating individudal 9 - 5d5a886c2dc4f9ef. Mean loss in evaluation epoch: 0.013411181047558784, epochs needed: 200
Round 29 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 27a06185e85d7864, num_times_seen_before: 13
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.004286952316761017
Timestamp: 75829.151169987
---------------------------------------------------------------
evaluating individudal 0 - a63f3f73363e20f1. Mean loss in evaluation epoch: 0.015544787049293518, epochs needed: 200
evaluating individudal 1 - 6af04b4bef694a30. Mean loss in evaluation epoch: 0.01873166486620903, epochs needed: 200
evaluating individudal 2 - 090a050715412e0b. Mean loss in evaluation epoch: 0.019162079319357872, epochs needed: 200
evaluating individudal 3 - 0a93446e320176e0. Mean loss in evaluation epoch: 0.03986703231930733, epochs needed: 200
evaluating individudal 4 - ae89c0530e4b710a. Mean loss in evaluation epoch: 0.035412322729825974, epochs needed: 200
evaluating individudal 5 - 2df075ca3befd0cb. Mean loss in evaluation epoch: 0.03427800536155701, epochs needed: 200
evaluating individudal 6 - 57083ab0e16976c8. Mean loss in evaluation epoch: 0.035951387137174606, epochs needed: 200
evaluating individudal 7 - b625904be509d313. Mean loss in evaluation epoch: 0.019192053005099297, epochs needed: 200
evaluating individudal 8 - 7c8bf64fc3a3cce0. Mean loss in evaluation epoch: 0.021806493401527405, epochs needed: 200
evaluating individudal 9 - a3239e63e1e1b468. Mean loss in evaluation epoch: 0.017361456528306007, epochs needed: 200
evaluating individudal 10 - 68ffc0ad4e110f93. Mean loss in evaluation epoch: 0.036654841154813766, epochs needed: 200
evaluating individudal 11 - 20d5c9f066224e2d. Mean loss in evaluation epoch: 0.03523152321577072, epochs needed: 200
evaluating individudal 12 - 7f0742db7f520f74. Mean loss in evaluation epoch: 0.014333764091134071, epochs needed: 200
evaluating individudal 13 - ba6926490081b383. Mean loss in evaluation epoch: 0.014442033134400845, epochs needed: 200
evaluating individudal 14 - 71f20bc58d21e2e3. Mean loss in evaluation epoch: 0.03410143777728081, epochs needed: 200
evaluating individudal 15 - e34cd2876194f153. Mean loss in evaluation epoch: 0.020570041611790657, epochs needed: 200
evaluating individudal 16 - c5c3332f781daf0d. Mean loss in evaluation epoch: 0.03341706469655037, epochs needed: 200
evaluating individudal 17 - 531f51426b7ad471. Mean loss in evaluation epoch: 0.03891214355826378, epochs needed: 200
evaluating individudal 18 - e9915de5375ced3e. Mean loss in evaluation epoch: 0.034670013934373856, epochs needed: 200
evaluating individudal 19 - c9cc725f623e1bfa. Mean loss in evaluation epoch: 0.03269139677286148, epochs needed: 200
evaluating individudal 20 - 2c7dbd8ff3270f62. Mean loss in evaluation epoch: 0.028931085020303726, epochs needed: 200
evaluating individudal 21 - e542c82e02f5557f. Mean loss in evaluation epoch: 0.01729857735335827, epochs needed: 200
evaluating individudal 22 - 4032a160eab2325c. Mean loss in evaluation epoch: 0.025151217356324196, epochs needed: 200
evaluating individudal 23 - 48ea0409ccaed8be. Mean loss in evaluation epoch: 0.03418567404150963, epochs needed: 200
evaluating individudal 24 - 38097d906e6261f0. Mean loss in evaluation epoch: 0.027690602466464043, epochs needed: 200
evaluating individudal 25 - f87095b9b91bd98b. Mean loss in evaluation epoch: 0.03517461568117142, epochs needed: 200
evaluating individudal 26 - 252fa689264a6597. Mean loss in evaluation epoch: 0.04733482748270035, epochs needed: 200
evaluating individudal 27 - b1d70f71ebf9c7c9. Mean loss in evaluation epoch: 0.038902655243873596, epochs needed: 200
evaluating individudal 28 - d8970281bfedac20. Mean loss in evaluation epoch: 0.016877373680472374, epochs needed: 200
evaluating individudal 29 - fa7a3fb9226903e3. Mean loss in evaluation epoch: 0.036085981875658035, epochs needed: 200
evaluating individudal 30 - 839814aba25d057a. Mean loss in evaluation epoch: 0.038176529109478, epochs needed: 200
evaluating individudal 31 - c38a69e2009cc6bf. Mean loss in evaluation epoch: 0.03795414790511131, epochs needed: 200
evaluating individudal 32 - 209dba0de0928046. Mean loss in evaluation epoch: 0.028873968869447708, epochs needed: 200
evaluating individudal 33 - e9253f3d5b44d80b. Mean loss in evaluation epoch: 0.034347034990787506, epochs needed: 200
evaluating individudal 34 - 48cf3939178aa364. Mean loss in evaluation epoch: 0.037832967936992645, epochs needed: 200
evaluating individudal 35 - c78b57d85fceadc1. Mean loss in evaluation epoch: 0.035595979541540146, epochs needed: 200
evaluating individudal 36 - 21c41b3d37ae3255. Mean loss in evaluation epoch: 0.03774210810661316, epochs needed: 200
evaluating individudal 37 - d5924675c12cc8fb. Mean loss in evaluation epoch: 0.030350971966981888, epochs needed: 200
evaluating individudal 38 - 6cc013a0e5d70fea. Mean loss in evaluation epoch: 0.023547902703285217, epochs needed: 200
evaluating individudal 39 - e5040e1af1323c52. Mean loss in evaluation epoch: 0.028688481077551842, epochs needed: 200
evaluating individudal 0 - 27a06185e85d7864. Mean loss in evaluation epoch: 0.004349642898887396, epochs needed: 200
evaluating individudal 1 - 0e8a4d2f82f0b453. Mean loss in evaluation epoch: 0.006457139737904072, epochs needed: 200
evaluating individudal 2 - ce76b74bc2bcbae0. Mean loss in evaluation epoch: 0.011123902164399624, epochs needed: 200
evaluating individudal 3 - c5fb998cd8035729. Mean loss in evaluation epoch: 0.011033783666789532, epochs needed: 200
evaluating individudal 4 - 9d1a8d448827e6d6. Mean loss in evaluation epoch: 0.012988154776394367, epochs needed: 200
evaluating individudal 5 - e58818f2fe0d4689. Mean loss in evaluation epoch: 0.01272792648524046, epochs needed: 200
evaluating individudal 6 - fb272743bf77ee52. Mean loss in evaluation epoch: 0.010754558257758617, epochs needed: 200
evaluating individudal 7 - 3203114c63b68241. Mean loss in evaluation epoch: 0.011743288487195969, epochs needed: 200
evaluating individudal 8 - e44491fac5c323d3. Mean loss in evaluation epoch: 0.011005744338035583, epochs needed: 200
evaluating individudal 9 - 5f07f3647eea2073. Mean loss in evaluation epoch: 0.010694416239857674, epochs needed: 200
Round 30 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 27a06185e85d7864, num_times_seen_before: 14
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.004349642898887396
Timestamp: 78431.228445806
---------------------------------------------------------------
evaluating individudal 0 - 1e602ebf42c393e4. Mean loss in evaluation epoch: 0.03253737837076187, epochs needed: 200
evaluating individudal 1 - b935d22ea8c3857b. Mean loss in evaluation epoch: 0.02745812013745308, epochs needed: 200
evaluating individudal 2 - 8f6e8a76b014ae00. Mean loss in evaluation epoch: 0.039486996829509735, epochs needed: 200
evaluating individudal 3 - 6a85758ee191cd98. Mean loss in evaluation epoch: 0.03955681249499321, epochs needed: 200
evaluating individudal 4 - a997642810540915. Mean loss in evaluation epoch: 0.04082995653152466, epochs needed: 200
evaluating individudal 5 - 5b9f55046035aa54. Mean loss in evaluation epoch: 0.045301564037799835, epochs needed: 200
evaluating individudal 6 - 71a51af8227fd061. Mean loss in evaluation epoch: 0.03787721320986748, epochs needed: 200
evaluating individudal 7 - a9bdd1f98984108c. Mean loss in evaluation epoch: 0.029831407591700554, epochs needed: 200
evaluating individudal 8 - 810e342685415897. Mean loss in evaluation epoch: 0.04099677503108978, epochs needed: 200
evaluating individudal 9 - 37732d10b0d90ef3. Mean loss in evaluation epoch: 0.036381449550390244, epochs needed: 200
evaluating individudal 10 - 47e279560398027d. Mean loss in evaluation epoch: 0.029711006209254265, epochs needed: 200
evaluating individudal 11 - fe038da01f74bfd3. Mean loss in evaluation epoch: 0.01865321211516857, epochs needed: 200
evaluating individudal 12 - 804930b8f23b5b2f. Mean loss in evaluation epoch: 0.037645064294338226, epochs needed: 200
evaluating individudal 13 - be7a3a05d986c65c. Mean loss in evaluation epoch: 0.035936418920755386, epochs needed: 200
evaluating individudal 14 - d181cd0d494b3bf6. Mean loss in evaluation epoch: 0.035294365137815475, epochs needed: 200
evaluating individudal 15 - 774c3d184bca8379. Mean loss in evaluation epoch: 0.04345704987645149, epochs needed: 200
evaluating individudal 16 - 925e0a5bdf454bd5. Mean loss in evaluation epoch: 0.03851068764925003, epochs needed: 200
evaluating individudal 17 - ebad3564ca7cac70. Mean loss in evaluation epoch: 0.039768267422914505, epochs needed: 200
evaluating individudal 18 - b5ccc2a8c4c32ee2. Mean loss in evaluation epoch: 0.04080257937312126, epochs needed: 200
evaluating individudal 19 - e15ca9d044c620dc. Mean loss in evaluation epoch: 0.03665275126695633, epochs needed: 200
evaluating individudal 20 - d3f87c8f9ac87752. Mean loss in evaluation epoch: 0.03226512670516968, epochs needed: 200
evaluating individudal 21 - 43a18515cc5ca874. Mean loss in evaluation epoch: 0.02375984564423561, epochs needed: 200
evaluating individudal 22 - 1c31b8ea7370c69c. Mean loss in evaluation epoch: 0.03147965297102928, epochs needed: 200
evaluating individudal 23 - a37041597855144f. Mean loss in evaluation epoch: 0.04191964864730835, epochs needed: 200
evaluating individudal 24 - 4d1960e038dd4eb0. Mean loss in evaluation epoch: 0.0375889353454113, epochs needed: 200
evaluating individudal 25 - dff85a5266af3e9e. Mean loss in evaluation epoch: 0.041384756565093994, epochs needed: 200
evaluating individudal 26 - e3dbc71537a8dba6. Mean loss in evaluation epoch: 0.031868647783994675, epochs needed: 200
evaluating individudal 27 - 881e102c4d918ce2. Mean loss in evaluation epoch: 0.030580345541238785, epochs needed: 200
evaluating individudal 28 - 3c6e8f966f581a0d. Mean loss in evaluation epoch: 0.03234190493822098, epochs needed: 200
evaluating individudal 29 - 008875cf9a30fa4f. Mean loss in evaluation epoch: 0.03586556389927864, epochs needed: 200
evaluating individudal 30 - e8febd8025857c37. Mean loss in evaluation epoch: 0.030186912044882774, epochs needed: 200
evaluating individudal 31 - 6bc37ef01274c40e. Mean loss in evaluation epoch: 0.02997652254998684, epochs needed: 200
evaluating individudal 32 - c4e12482b2769ed6. Mean loss in evaluation epoch: 0.02667764388024807, epochs needed: 200
evaluating individudal 33 - 51d5f3a2805aec41. Mean loss in evaluation epoch: 0.03406171128153801, epochs needed: 200
evaluating individudal 34 - a9cf8b8832f50e49. Mean loss in evaluation epoch: 0.027856504544615746, epochs needed: 200
evaluating individudal 35 - a3fcf5c67799db68. Mean loss in evaluation epoch: 0.03570215776562691, epochs needed: 200
evaluating individudal 36 - 308c2bfe78a6bcd0. Mean loss in evaluation epoch: 0.03901832923293114, epochs needed: 200
evaluating individudal 37 - a0962e232bc59672. Mean loss in evaluation epoch: 0.04000840708613396, epochs needed: 200
evaluating individudal 38 - 7e15e288df028b38. Mean loss in evaluation epoch: 0.04160420969128609, epochs needed: 200
evaluating individudal 39 - 02a7ea6f511a7ef5. Mean loss in evaluation epoch: 0.04168767109513283, epochs needed: 200
evaluating individudal 0 - 27a06185e85d7864. Mean loss in evaluation epoch: 0.005639874842017889, epochs needed: 200
evaluating individudal 1 - 0e8a4d2f82f0b453. Mean loss in evaluation epoch: 0.006535932421684265, epochs needed: 200
evaluating individudal 2 - 5f07f3647eea2073. Mean loss in evaluation epoch: 0.010739128105342388, epochs needed: 200
evaluating individudal 3 - fb272743bf77ee52. Mean loss in evaluation epoch: 0.010079488158226013, epochs needed: 200
evaluating individudal 4 - e44491fac5c323d3. Mean loss in evaluation epoch: 0.011117475107312202, epochs needed: 200
evaluating individudal 5 - c5fb998cd8035729. Mean loss in evaluation epoch: 0.009317701682448387, epochs needed: 200
evaluating individudal 6 - ce76b74bc2bcbae0. Mean loss in evaluation epoch: 0.009197758510708809, epochs needed: 200
evaluating individudal 7 - 3203114c63b68241. Mean loss in evaluation epoch: 0.012287105433642864, epochs needed: 200
evaluating individudal 8 - e58818f2fe0d4689. Mean loss in evaluation epoch: 0.011041268706321716, epochs needed: 200
evaluating individudal 9 - 9d1a8d448827e6d6. Mean loss in evaluation epoch: 0.011584063991904259, epochs needed: 200
Round 31 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 27a06185e85d7864, num_times_seen_before: 15
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.005639874842017889
Timestamp: 81025.77498534201
---------------------------------------------------------------
evaluating individudal 0 - 6db7cc66345423e5. Mean loss in evaluation epoch: 0.03566545993089676, epochs needed: 200
evaluating individudal 1 - 398b0237936656f0. Mean loss in evaluation epoch: 0.0208327267318964, epochs needed: 200
