num samples: 5000
NUM_TRAIN_SAMPLES: 4999
NUM_TRAIN_BATCHES: 50
NUM_TEST_SAMPLES: 4999
NUM_TEST_BATCHES: 50
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 40
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba10_5k_0.15.pickle
../data/final/edges_ba10.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 40
NUM_DYN_EPOCHS_INIT: 40
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
--------------------- Start training ------------------------
evaluating individudal 0 - c991f7e4d2dd6f24. Mean loss in evaluation epoch: 0.38539478182792664, epochs needed: 40
evaluating individudal 32 - f1cf3679bf8aa6e5. Mean loss in evaluation epoch: 0.39042943716049194, epochs needed: 40
evaluating individudal 33 - 3ffee6b570cf307d. Mean loss in evaluation epoch: 0.3827064037322998, epochs needed: 40
evaluating individudal 34 - 3b76727bcce7be46. Mean loss in evaluation epoch: 0.38088512420654297, epochs needed: 40
evaluating individudal 35 - 17c2cc9d42c00dec. Mean loss in evaluation epoch: 0.37467947602272034, epochs needed: 40
evaluating individudal 36 - 0f6868c6384bb5ec. Mean loss in evaluation epoch: 0.37782472372055054, epochs needed: 40
evaluating individudal 37 - 91938ae2363f6661. Mean loss in evaluation epoch: 0.38133811950683594, epochs needed: 40
evaluating individudal 38 - b29c58563cebac26. Mean loss in evaluation epoch: 0.3785330057144165, epochs needed: 40
evaluating individudal 39 - baf002880ba86a3d. Mean loss in evaluation epoch: 0.37531769275665283, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3723994791507721, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.371754914522171, epochs needed: 40
evaluating individudal 2 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3717592656612396, epochs needed: 40
evaluating individudal 3 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37156280875205994, epochs needed: 40
evaluating individudal 4 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.37354543805122375, epochs needed: 40
evaluating individudal 5 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.37272414565086365, epochs needed: 40
evaluating individudal 6 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.371489018201828, epochs needed: 40
evaluating individudal 7 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37285318970680237, epochs needed: 40
evaluating individudal 8 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.3726557195186615, epochs needed: 40
evaluating individudal 9 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.37228095531463623, epochs needed: 40
Round 27 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c7cc2e5aaa95c0cd, num_times_seen_before: 15
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.371489018201828
Timestamp: 13663.704106909005
---------------------------------------------------------------
evaluating individudal 0 - 8e30fa541cc5f231. Mean loss in evaluation epoch: 0.376056969165802, epochs needed: 40
evaluating individudal 1 - 915c44a297c12777. Mean loss in evaluation epoch: 0.37788641452789307, epochs needed: 40
evaluating individudal 2 - 869d1deed32c6da8. Mean loss in evaluation epoch: 0.38200798630714417, epochs needed: 40
evaluating individudal 3 - ed5d89750fa500d1. Mean loss in evaluation epoch: 0.3822430372238159, epochs needed: 40
evaluating individudal 4 - b122991d87bbfd54. Mean loss in evaluation epoch: 0.3767610788345337, epochs needed: 40
evaluating individudal 5 - 76a9e10380a5ddf0. Mean loss in evaluation epoch: 0.38799765706062317, epochs needed: 40
evaluating individudal 6 - fa901e4a3c81edc5. Mean loss in evaluation epoch: 0.38142630457878113, epochs needed: 40
evaluating individudal 7 - 952d86ff72801bce. Mean loss in evaluation epoch: 0.38099128007888794, epochs needed: 40
evaluating individudal 8 - b719c33fc941f6ee. Mean loss in evaluation epoch: 0.37995514273643494, epochs needed: 40
evaluating individudal 9 - 0970328c140e7d78. Mean loss in evaluation epoch: 0.38072076439857483, epochs needed: 40
evaluating individudal 10 - b21e40fe53eb6a49. Mean loss in evaluation epoch: 0.3806481957435608, epochs needed: 40
evaluating individudal 11 - da2b984655ce17dd. Mean loss in evaluation epoch: 0.3805493116378784, epochs needed: 40
evaluating individudal 12 - 0811918696b5713c. Mean loss in evaluation epoch: 0.3864856958389282, epochs needed: 40
evaluating individudal 13 - 4671f5c063d8fa51. Mean loss in evaluation epoch: 0.3758991062641144, epochs needed: 40
evaluating individudal 14 - 6ea7a6f1d121685e. Mean loss in evaluation epoch: 0.3777174949645996, epochs needed: 40
evaluating individudal 15 - 54a0b7233c2b340b. Mean loss in evaluation epoch: 0.37730100750923157, epochs needed: 40
evaluating individudal 16 - 1215f5c13d45d0b3. Mean loss in evaluation epoch: 0.37777939438819885, epochs needed: 40
evaluating individudal 17 - b4848334aac9118a. Mean loss in evaluation epoch: 0.3796708285808563, epochs needed: 40
evaluating individudal 18 - c2e3d7e24310c120. Mean loss in evaluation epoch: 0.3785254657268524, epochs needed: 40
evaluating individudal 19 - c281e89fe3377efb. Mean loss in evaluation epoch: 0.38308873772621155, epochs needed: 40
evaluating individudal 20 - 46d2a14d746b54ea. Mean loss in evaluation epoch: 0.3817661702632904, epochs needed: 40
evaluating individudal 21 - 8929ad56e19e57b7. Mean loss in evaluation epoch: 0.3805554211139679, epochs needed: 40
evaluating individudal 22 - 45d74a53cb0ec0e0. Mean loss in evaluation epoch: 0.3801034092903137, epochs needed: 40
evaluating individudal 23 - d2276ea415517a36. Mean loss in evaluation epoch: 0.3792712986469269, epochs needed: 40
evaluating individudal 24 - 90f8eeac5b7cc8f8. Mean loss in evaluation epoch: 0.37855231761932373, epochs needed: 40
evaluating individudal 25 - 12a0dde6110f3590. Mean loss in evaluation epoch: 0.38097435235977173, epochs needed: 40
evaluating individudal 26 - c1b38029232a02fa. Mean loss in evaluation epoch: 0.38134509325027466, epochs needed: 40
evaluating individudal 27 - 61f9fd72cda3d94e. Mean loss in evaluation epoch: 0.38016974925994873, epochs needed: 40
evaluating individudal 28 - f454a812500b214a. Mean loss in evaluation epoch: 0.3824261426925659, epochs needed: 40
evaluating individudal 29 - 30f68c4f8faad38b. Mean loss in evaluation epoch: 0.3803107738494873, epochs needed: 40
evaluating individudal 30 - b56d0ce0d3018860. Mean loss in evaluation epoch: 0.3818404972553253, epochs needed: 40
evaluating individudal 31 - 44766eb352404b06. Mean loss in evaluation epoch: 0.3809986412525177, epochs needed: 40
evaluating individudal 32 - 017ae24941cb7a68. Mean loss in evaluation epoch: 0.3754076063632965, epochs needed: 40
evaluating individudal 33 - 3ea9608d7fe1ee63. Mean loss in evaluation epoch: 0.379354327917099, epochs needed: 40
evaluating individudal 34 - 6a560d8616e6d390. Mean loss in evaluation epoch: 0.38107892870903015, epochs needed: 40
evaluating individudal 35 - 6965231f51912109. Mean loss in evaluation epoch: 0.3756197988986969, epochs needed: 40
evaluating individudal 36 - a7bff49e0f3a7079. Mean loss in evaluation epoch: 0.3817519247531891, epochs needed: 40
evaluating individudal 37 - 68990ff6116eca6c. Mean loss in evaluation epoch: 0.3775322735309601, epochs needed: 40
evaluating individudal 38 - 488bc26c8263108d. Mean loss in evaluation epoch: 0.38020575046539307, epochs needed: 40
evaluating individudal 39 - 799a87b6dcad6206. Mean loss in evaluation epoch: 0.37957170605659485, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3721350431442261, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37157705426216125, epochs needed: 40
evaluating individudal 2 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37169843912124634, epochs needed: 40
evaluating individudal 3 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3715343773365021, epochs needed: 40
evaluating individudal 4 - 0aceb0a7943fb25e. Mean loss in evaluation epoch: 0.37230390310287476, epochs needed: 40
evaluating individudal 5 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.3724554479122162, epochs needed: 40
evaluating individudal 6 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3720685839653015, epochs needed: 40
evaluating individudal 7 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.37271812558174133, epochs needed: 40
evaluating individudal 8 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.37351635098457336, epochs needed: 40
evaluating individudal 9 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3715888261795044, epochs needed: 40
Round 28 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c7cc2e5aaa95c0cd, num_times_seen_before: 16
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.3715343773365021
Timestamp: 14186.784762803
---------------------------------------------------------------
evaluating individudal 0 - cf77825d3872c1c6. Mean loss in evaluation epoch: 0.3764325678348541, epochs needed: 40
evaluating individudal 1 - 8bd63b8ae7571b39. Mean loss in evaluation epoch: 0.37651368975639343, epochs needed: 40
evaluating individudal 2 - 25969ae59d1b9702. Mean loss in evaluation epoch: 0.38090935349464417, epochs needed: 40
evaluating individudal 3 - 101b8f8fe5996b31. Mean loss in evaluation epoch: 0.380969762802124, epochs needed: 40
evaluating individudal 4 - decb7e0b0c2f3889. Mean loss in evaluation epoch: 0.3786313831806183, epochs needed: 40
evaluating individudal 5 - 1bd87fb62e5092c6. Mean loss in evaluation epoch: 0.381439745426178, epochs needed: 40
evaluating individudal 6 - d80cdf2948646e54. Mean loss in evaluation epoch: 0.3828805387020111, epochs needed: 40
evaluating individudal 7 - 9b90be55ee31c343. Mean loss in evaluation epoch: 0.3801727294921875, epochs needed: 40
evaluating individudal 8 - 68e994e1dac1227e. Mean loss in evaluation epoch: 0.3737770617008209, epochs needed: 40
evaluating individudal 9 - 5d67562969efab15. Mean loss in evaluation epoch: 0.3775656819343567, epochs needed: 40
evaluating individudal 10 - 224db3a192ee487e. Mean loss in evaluation epoch: 0.37949851155281067, epochs needed: 40
evaluating individudal 11 - 2cb14e54ae38a43e. Mean loss in evaluation epoch: 0.3786894977092743, epochs needed: 40
evaluating individudal 12 - 6528c21a3ec1231a. Mean loss in evaluation epoch: 0.38030311465263367, epochs needed: 40
evaluating individudal 13 - 53ce191424a30750. Mean loss in evaluation epoch: 0.37868160009384155, epochs needed: 40
evaluating individudal 14 - e9c9f598a02d03da. Mean loss in evaluation epoch: 0.37722131609916687, epochs needed: 40
evaluating individudal 15 - d61127872b93ee1c. Mean loss in evaluation epoch: 0.37762197852134705, epochs needed: 40
evaluating individudal 16 - dc7666e42e2c463e. Mean loss in evaluation epoch: 0.38178882002830505, epochs needed: 40
evaluating individudal 17 - f25a169bac7b4818. Mean loss in evaluation epoch: 0.38314399123191833, epochs needed: 40
evaluating individudal 18 - e6c7a20dfb9075c0. Mean loss in evaluation epoch: 0.3832992613315582, epochs needed: 40
evaluating individudal 19 - 1023629ba94d83f2. Mean loss in evaluation epoch: 0.3791959285736084, epochs needed: 40
evaluating individudal 20 - 451adbd06cfd6c43. Mean loss in evaluation epoch: 0.3828341066837311, epochs needed: 40
evaluating individudal 21 - 7d9c1a68323cc09f. Mean loss in evaluation epoch: 0.38166293501853943, epochs needed: 40
evaluating individudal 22 - bfdbb1ba4f700b2c. Mean loss in evaluation epoch: 0.38160744309425354, epochs needed: 40
evaluating individudal 23 - d15b4262ae86e6fc. Mean loss in evaluation epoch: 0.37502098083496094, epochs needed: 40
evaluating individudal 24 - 61e9f840f2e37fcb. Mean loss in evaluation epoch: 0.37962859869003296, epochs needed: 40
evaluating individudal 25 - 15b5021fcb9d6b7d. Mean loss in evaluation epoch: 0.3800513446331024, epochs needed: 40
evaluating individudal 26 - 2485122eaab344e2. Mean loss in evaluation epoch: 0.38354429602622986, epochs needed: 40
evaluating individudal 27 - 81a26bad745d8964. Mean loss in evaluation epoch: 0.37817656993865967, epochs needed: 40
evaluating individudal 28 - 78bfdf9c0079b587. Mean loss in evaluation epoch: 0.380155473947525, epochs needed: 40
evaluating individudal 29 - fae9f66731ee4591. Mean loss in evaluation epoch: 0.37697985768318176, epochs needed: 40
evaluating individudal 30 - 335e64d4c115d99e. Mean loss in evaluation epoch: 0.38098374009132385, epochs needed: 40
evaluating individudal 31 - 5aada4737a9057d1. Mean loss in evaluation epoch: 0.3775036633014679, epochs needed: 40
evaluating individudal 32 - 96b3a4ea2d256c24. Mean loss in evaluation epoch: 0.37876245379447937, epochs needed: 40
evaluating individudal 33 - 2738ee793394fc77. Mean loss in evaluation epoch: 0.37412741780281067, epochs needed: 40
evaluating individudal 34 - ad35b2b989fec1aa. Mean loss in evaluation epoch: 0.38022711873054504, epochs needed: 40
evaluating individudal 35 - cb2180f14c70d8b0. Mean loss in evaluation epoch: 0.3795349895954132, epochs needed: 40
evaluating individudal 36 - 20cb44a6b103c98c. Mean loss in evaluation epoch: 0.3801814913749695, epochs needed: 40
evaluating individudal 37 - 91f0bb6f3e75bc27. Mean loss in evaluation epoch: 0.38087546825408936, epochs needed: 40
evaluating individudal 38 - 1ec3b31078a508dc. Mean loss in evaluation epoch: 0.3751039505004883, epochs needed: 40
evaluating individudal 39 - 4ae28689d4635ae7. Mean loss in evaluation epoch: 0.3787126839160919, epochs needed: 40
evaluating individudal 0 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37145736813545227, epochs needed: 40
evaluating individudal 1 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37187591195106506, epochs needed: 40
evaluating individudal 2 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37169477343559265, epochs needed: 40
evaluating individudal 3 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.3713971674442291, epochs needed: 40
evaluating individudal 4 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37196651101112366, epochs needed: 40
evaluating individudal 5 - c7cc2e5aaa95c0cd. Mean loss in evaluation epoch: 0.37176191806793213, epochs needed: 40
evaluating individudal 6 - 0aceb0a7943fb25e. Mean loss in evaluation epoch: 0.37237006425857544, epochs needed: 40
evaluating individudal 7 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.37230294942855835, epochs needed: 40
evaluating individudal 8 - 2a1e9db88baeec2c. Mean loss in evaluation epoch: 0.37263023853302, epochs needed: 40
evaluating individudal 9 - 9d209c3f518943ca. Mean loss in evaluation epoch: 0.37293541431427, epochs needed: 40
Round 29 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: c7cc2e5aaa95c0cd, num_times_seen_before: 17
ACC: 1.0
TPR/FPR: 1.0, 0.0
Loss: 0.3713971674442291
Timestamp: 14721.36061386
---------------------------------------------------------------
evaluating individudal 0 - c0e221037da9512e. Mean loss in evaluation epoch: 0.37769338488578796, epochs needed: 40
evaluating individudal 1 - 7f818bf414e6fde8. Mean loss in evaluation epoch: 0.3816075325012207, epochs needed: 40
evaluating individudal 2 - c1a1c69c5ff28b96. Mean loss in evaluation epoch: 0.3738690912723541, epochs needed: 40
evaluating individudal 3 - e59a1fcf3232ec51. Mean loss in evaluation epoch: 0.3862725496292114, epochs needed: 40
evaluating individudal 4 - 6c0460149dc19142. Mean loss in evaluation epoch: 0.3782792091369629, epochs needed: 40
evaluating individudal 5 - 92e641a98482c72e. Mean loss in evaluation epoch: 0.3809950053691864, epochs needed: 40
evaluating individudal 6 - 98fd0a9eae84f8dc. Mean loss in evaluation epoch: 0.3817266523838043, epochs needed: 40
evaluating individudal 7 - dc08fdfd154430e4. Mean loss in evaluation epoch: 0.38549017906188965, epochs needed: 40
evaluating individudal 8 - c829f482d259bae3. Mean loss in evaluation epoch: 0.38045570254325867, epochs needed: 40
evaluating individudal 9 - 25bbbe86fd67bf49. Mean loss in evaluation epoch: 0.3807121515274048, epochs needed: 40
evaluating individudal 10 - f1dd6ec2c2288c8d. Mean loss in evaluation epoch: 0.37972769141197205, epochs needed: 40
evaluating individudal 11 - 945a30c1ce5235e7. Mean loss in evaluation epoch: 0.37928715348243713, epochs needed: 40
evaluating individudal 12 - 99b4921073a5417f. Mean loss in evaluation epoch: 0.3815418779850006, epochs needed: 40
evaluating individudal 13 - e908986f7be7e901. Mean loss in evaluation epoch: 0.37860727310180664, epochs needed: 40
evaluating individudal 14 - a0c0f09c93371a1e. Mean loss in evaluation epoch: 0.38489830493927, epochs needed: 40
evaluating individudal 15 - 6c74a03d66158ae2. Mean loss in evaluation epoch: 0.3842759132385254, epochs needed: 40
evaluating individudal 16 - 84b82c851fae0f10. Mean loss in evaluation epoch: 0.377407968044281, epochs needed: 40
evaluating individudal 17 - 7260aa9277ca3b39. Mean loss in evaluation epoch: 0.378660649061203, epochs needed: 40
evaluating individudal 18 - 2860b95bd9c4cef5. Mean loss in evaluation epoch: 0.38239577412605286, epochs needed: 40
evaluating individudal 19 - be940eb512580953. Mean loss in evaluation epoch: 0.37980371713638306, epochs needed: 40
evaluating individudal 20 - a6ea938facd43240. Mean loss in evaluation epoch: 0.37688153982162476, epochs needed: 40
evaluating individudal 21 - 146a69d0d5569359. Mean loss in evaluation epoch: 0.37644311785697937, epochs needed: 40
evaluating individudal 22 - 0ef0435e0d24d631. Mean loss in evaluation epoch: 0.38594314455986023, epochs needed: 40
evaluating individudal 23 - 4279e123c7aab629. Mean loss in evaluation epoch: 0.3840528726577759, epochs needed: 40
evaluating individudal 24 - 6b69894982428c5b. Mean loss in evaluation epoch: 0.3759993612766266, epochs needed: 40
evaluating individudal 25 - 66b1c013414ace16. Mean loss in evaluation epoch: 0.3780655264854431, epochs needed: 40
