num samples: 10000
NUM_TRAIN_SAMPLES: 9999
NUM_TRAIN_BATCHES: 100
NUM_TEST_SAMPLES: 9999
NUM_TEST_BATCHES: 100
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 20
IS_CONTINUOUS: False
USE_MAX: False
../data/final/netrd/SIS/timeseries_ba20_10k_0.1.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 20
NUM_DYN_EPOCHS_INIT: 20
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: timeseries
--------------------- Start training ------------------------
evaluating individudal 0 - 4e763b292d202e7e. Mean loss in evaluation epoch: 0.3229973018169403, epochs needed: 20
evaluating individudal 2 - 5cab898a2fd4ed1e. Mean loss in evaluation epoch: 0.3166784346103668, epochs needed: 20
evaluating individudal 3 - 3dbcc8fa73cd8edd. Mean loss in evaluation epoch: 0.3167988061904907, epochs needed: 20
evaluating individudal 4 - 44f9a62863d7071d. Mean loss in evaluation epoch: 0.31708037853240967, epochs needed: 20
evaluating individudal 5 - de02a910fdf7b7d8. Mean loss in evaluation epoch: 0.3165709972381592, epochs needed: 20
evaluating individudal 6 - 034ea82a0fc75eda. Mean loss in evaluation epoch: 0.31699731945991516, epochs needed: 20
evaluating individudal 7 - 540325448781064a. Mean loss in evaluation epoch: 0.3174452781677246, epochs needed: 20
evaluating individudal 8 - 8a87dc6a2d231099. Mean loss in evaluation epoch: 0.3170129656791687, epochs needed: 20
evaluating individudal 9 - e9a1edd466dce318. Mean loss in evaluation epoch: 0.31707075238227844, epochs needed: 20
Round 27 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 9430c0ab4058a3f5, num_times_seen_before: 0
ACC: 0.5736842105263158
TPR/FPR: 0.3888888888888889, 0.38311688311688313
Loss: 0.3164965510368347
Timestamp: 13966.675657316999
---------------------------------------------------------------
evaluating individudal 0 - c47b42a07df28837. Mean loss in evaluation epoch: 0.3176138699054718, epochs needed: 20
evaluating individudal 1 - 41e308a78e5641d2. Mean loss in evaluation epoch: 0.3174785077571869, epochs needed: 20
evaluating individudal 2 - f765d78e0f1ecd88. Mean loss in evaluation epoch: 0.3205189108848572, epochs needed: 20
evaluating individudal 3 - 43a2dc6e5e74f5a3. Mean loss in evaluation epoch: 0.3175796866416931, epochs needed: 20
evaluating individudal 4 - 0a0c79637d85ec3a. Mean loss in evaluation epoch: 0.3192353844642639, epochs needed: 20
evaluating individudal 5 - f60342537ee4cb8c. Mean loss in evaluation epoch: 0.31791743636131287, epochs needed: 20
evaluating individudal 6 - 8b2fd65203d227bb. Mean loss in evaluation epoch: 0.31767338514328003, epochs needed: 20
evaluating individudal 7 - 6592bb3aea57999f. Mean loss in evaluation epoch: 0.31926557421684265, epochs needed: 20
evaluating individudal 8 - 602976a453f2c0b5. Mean loss in evaluation epoch: 0.3177630305290222, epochs needed: 20
evaluating individudal 9 - d8ca8c75c0b1b00b. Mean loss in evaluation epoch: 0.32018858194351196, epochs needed: 20
evaluating individudal 10 - cab091b332027252. Mean loss in evaluation epoch: 0.3184889853000641, epochs needed: 20
evaluating individudal 11 - 10bdcaa9d99b83a7. Mean loss in evaluation epoch: 0.3184729218482971, epochs needed: 20
evaluating individudal 12 - 61ec45b205f64e03. Mean loss in evaluation epoch: 0.3201234042644501, epochs needed: 20
evaluating individudal 13 - 72c686cbfaafb301. Mean loss in evaluation epoch: 0.318634569644928, epochs needed: 20
evaluating individudal 14 - 5baf67927d93f06a. Mean loss in evaluation epoch: 0.31912490725517273, epochs needed: 20
evaluating individudal 15 - 5e676bc60063e33b. Mean loss in evaluation epoch: 0.3185618221759796, epochs needed: 20
evaluating individudal 16 - c258aaeb2dd43d77. Mean loss in evaluation epoch: 0.3194786608219147, epochs needed: 20
evaluating individudal 17 - dd0c54bcc0e2a6ea. Mean loss in evaluation epoch: 0.3173063397407532, epochs needed: 20
evaluating individudal 18 - c6f41a3ccd44eb55. Mean loss in evaluation epoch: 0.3209988474845886, epochs needed: 20
evaluating individudal 19 - cbd8a1c4ce990e5c. Mean loss in evaluation epoch: 0.31735846400260925, epochs needed: 20
evaluating individudal 20 - 4fbbb0cbbf4fcf1e. Mean loss in evaluation epoch: 0.3188552260398865, epochs needed: 20
evaluating individudal 21 - c5e5d3978e757dfe. Mean loss in evaluation epoch: 0.31915369629859924, epochs needed: 20
evaluating individudal 22 - 2c2443b803f6c433. Mean loss in evaluation epoch: 0.31967705488204956, epochs needed: 20
evaluating individudal 23 - efb74f6db979503a. Mean loss in evaluation epoch: 0.31749990582466125, epochs needed: 20
evaluating individudal 24 - b8a007a4b10e277a. Mean loss in evaluation epoch: 0.318498432636261, epochs needed: 20
evaluating individudal 25 - 383d758ee82ec3b2. Mean loss in evaluation epoch: 0.31874459981918335, epochs needed: 20
evaluating individudal 26 - 825c0b8e1d01de8d. Mean loss in evaluation epoch: 0.32012316584587097, epochs needed: 20
evaluating individudal 27 - 646ab2507ed2fac1. Mean loss in evaluation epoch: 0.3187018930912018, epochs needed: 20
evaluating individudal 28 - 78dcfc3421962340. 
